biosample_name,assay_name,bios_accession,exp_accession,file_accession,assembly,read_length,run_type,sequencing_platform,lab,depth
mucosa_of_rectum_nonrep,H3K27ac,ENCBS022KBA,ENCSR305ISQ,ENCFF091RFS,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17461700.0
mucosa_of_rectum_nonrep,H3K9ac,ENCBS022KBA,ENCSR275GBW,ENCFF090IYD,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",24924727.0
neural_cell_grp1_rep2,H2AFZ,ENCBS737HIZ,ENCSR816JBG,ENCFF694JNM,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",17177782.0
neural_cell_grp1_rep2,EZH2,ENCBS737HIZ,ENCSR511CUH,ENCFF591JKL,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",8070615.0
neural_cell_grp1_rep2,H3K4me2,ENCBS737HIZ,ENCSR045HLL,ENCFF832BWY,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",29166390.0
neural_cell_grp1_rep2,H3K27ac,ENCBS737HIZ,ENCSR124VOE,ENCFF675WVQ,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",26305002.0
neural_cell_grp1_rep2,H3K27me3,ENCBS737HIZ,ENCSR654VRX,ENCFF375QNK,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",36998315.0
neural_cell_grp1_rep2,H3K4me3,ENCBS737HIZ,ENCSR608VNA,ENCFF162OOC,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",22646777.0
neural_cell_grp1_rep2,H3K9me3,ENCBS737HIZ,ENCSR405NQJ,ENCFF078ZXX,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",24939410.0
neural_cell_grp1_rep2,H4K20me1,ENCBS737HIZ,ENCSR958ZMM,ENCFF136JPJ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",31095789.0
neural_cell_grp1_rep2,H3K79me2,ENCBS737HIZ,ENCSR076NBJ,ENCFF657MGG,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",21166679.0
neural_cell_grp1_rep2,H3F3A,ENCBS737HIZ,ENCSR873EIA,ENCFF186XXM,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",21930084.0
neural_cell_grp1_rep2,H3K36me3,ENCBS737HIZ,ENCSR714KGG,ENCFF125MBB,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",26404327.0
neural_cell_grp1_rep2,H3K9me2,ENCBS737HIZ,ENCSR397HSO,ENCFF906XSL,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",24808362.0
neural_cell_grp1_rep2,H3K9ac,ENCBS737HIZ,ENCSR531QHM,ENCFF607URL,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",33423320.0
aorta_nonrep,H3K4me1,ENCBS147RHM,ENCSR325VOA,ENCFF747KJE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",15919251.0
aorta_nonrep,DNase-seq,ENCBS923PBY,ENCSR713KNQ,ENCFF381CDO,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",205480972.0
aorta_nonrep,H3K4me3,ENCBS147RHM,ENCSR957BPJ,ENCFF544WKX,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bing Ren, UCSD",20330802.0
aorta_nonrep,H3K27me3,ENCBS147RHM,ENCSR196PGM,ENCFF325QBJ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",14676076.0
aorta_nonrep,H3K36me3,ENCBS147RHM,ENCSR673JYT,ENCFF042NFB,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",26710821.0
BLaER1_grp10_rep1,H3K36me3,ENCBS019UMZ,ENCSR615ECV,ENCFF583DOE,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",44067771.0
BLaER1_grp10_rep1,H3K9me3,ENCBS019UMZ,ENCSR598XDA,ENCFF217HYJ,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",31626684.0
BLaER1_grp10_rep1,H3K4me1,ENCBS019UMZ,ENCSR371LUA,ENCFF226YVT,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",50001296.0
BLaER1_grp10_rep1,H3K27ac,ENCBS019UMZ,ENCSR820DOR,ENCFF252OAI,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",34478577.0
BLaER1_grp10_rep1,H3K4me2,ENCBS019UMZ,ENCSR250YFT,ENCFF044OHE,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",48897495.0
BLaER1_grp10_rep1,H3K9ac,ENCBS019UMZ,ENCSR927XFE,ENCFF566QZR,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",36137861.0
BLaER1_grp10_rep1,H4K20me1,ENCBS019UMZ,ENCSR243UAI,ENCFF565PBA,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",39850886.0
BLaER1_grp10_rep1,H3K4me3,ENCBS019UMZ,ENCSR205SJZ,ENCFF123DTL,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",35366384.0
BLaER1_grp10_rep1,H3K27me3,ENCBS019UMZ,ENCSR660TLD,ENCFF667NQU,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",44402408.0
T_cell_nonrep,H3K9me3,ENCBS980PVB,ENCSR115GFR,ENCFF430GNL,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",14503196.0
T_cell_nonrep,ATAC-seq,ENCBS803TWN,ENCSR102RXG,ENCFF476TCF,GRCh38,101.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",59920778.0
T_cell_nonrep,H3K4me3,ENCBS495KDC,ENCSR395YXN,ENCFF661HCG,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",28653157.0
T_cell_nonrep,H3K27me3,ENCBS495KDC,ENCSR920EOT,ENCFF192QMJ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",25498901.0
T_cell_nonrep,H3K36me3,ENCBS980PVB,ENCSR716VIQ,ENCFF783YIM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",22290692.0
T_cell_nonrep,H3K4me1,ENCBS980PVB,ENCSR218OEZ,ENCFF737JXT,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",22635834.0
T_cell_nonrep,DNase-seq,ENCBS122ACZ,ENCSR934IKS,ENCFF475QIO,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",57235764.0
A673_grp1_rep1,H3K36me3,ENCBS385OLC,ENCSR581PUR,ENCFF145ZRI,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",7667575.0
A673_grp1_rep1,H3K9me3,ENCBS385OLC,ENCSR988EGR,ENCFF456TSK,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",10718165.0
A673_grp1_rep1,H3K4me1,ENCBS385OLC,ENCSR521IZK,ENCFF719QEA,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",7980838.0
A673_grp1_rep1,H3K27ac,ENCBS385OLC,ENCSR714TJD,ENCFF215WZQ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",16884576.0
A673_grp1_rep1,EZH2,ENCBS385OLC,ENCSR179SAO,ENCFF249ABK,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",16250499.0
A673_grp1_rep1,CTCF,ENCBS385OLC,ENCSR611JJS,ENCFF876SZE,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",12971147.0
A673_grp1_rep1,H3K4me3,ENCBS385OLC,ENCSR435FGK,ENCFF241UAY,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",15865654.0
A673_grp1_rep1,H3K27me3,ENCBS385OLC,ENCSR747BYL,ENCFF821IYF,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",29967274.0
IMR_90_grp1_rep2,H4K91ac,ENCBS982GUC,ENCSR164RFI,ENCFF291HMI,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",8820523.0
IMR_90_grp1_rep2,H3K79me2,ENCBS982GUC,ENCSR713QLX,ENCFF302COI,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",11907510.0
IMR_90_grp1_rep2,H4K8ac,ENCBS982GUC,ENCSR004ZWW,ENCFF124TAC,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12916587.0
IMR_90_grp1_rep2,H3K79me1,ENCBS982GUC,ENCSR579TJT,ENCFF770OFN,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",13914937.0
IMR_90_grp1_rep2,H2BK15ac,ENCBS982GUC,ENCSR274TJB,ENCFF510XXG,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",11501804.0
BE2C_grp1_rep1,H3K9me3,ENCBS606GJJ,ENCSR444YIP,ENCFF808XLS,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",111973798.0
BE2C_grp1_rep1,H3K4me1,ENCBS606GJJ,ENCSR874NDX,ENCFF757WMQ,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",125710846.0
BE2C_grp1_rep1,H3K27me3,ENCBS606GJJ,ENCSR780XZD,ENCFF520FHH,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",92848652.0
BE2C_grp1_rep1,H3K36me3,ENCBS606GJJ,ENCSR114YOX,ENCFF233OXP,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",109425786.0
testis_nonrep,H3K27ac,ENCBS631HJF,ENCSR136ZQZ,ENCFF324OTG,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",49416787.0
testis_nonrep,DNase-seq,ENCBS667KQG,ENCSR866ODX,ENCFF386AZI,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",195016936.0
testis_nonrep,CTCF,ENCBS631HJF,ENCSR753RME,ENCFF531VDO,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",38234462.0
testis_nonrep,H3K4me3,ENCBS631HJF,ENCSR611DJQ,ENCFF495UCL,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",46255073.0
testis_nonrep,H3K27me3,ENCBS631HJF,ENCSR503QSX,ENCFF495VYC,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",87410311.0
heart_left_ventricle_nonrep,H3K36me3,ENCBS552CFU,ENCSR696BIF,ENCFF526UZK,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",58232192.0
heart_left_ventricle_nonrep,H3K9me3,ENCBS552CFU,ENCSR428WBJ,ENCFF255BHA,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",56194424.0
heart_left_ventricle_nonrep,H3K4me1,ENCBS552CFU,ENCSR724MJX,ENCFF451FGF,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",58332398.0
heart_left_ventricle_nonrep,H3K27ac,ENCBS552CFU,ENCSR932QRC,ENCFF065CTN,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",39953830.0
heart_left_ventricle_nonrep,DNase-seq,ENCBS030BAP,ENCSR222CLC,ENCFF284XQW,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",200292020.0
heart_left_ventricle_nonrep,ATAC-seq,ENCBS420JAE,ENCSR310RJN,ENCFF804KIW,GRCh38,101.0,paired-ended,Illumina NovaSeq 6000,"Michael Snyder, Stanford",138479596.0
heart_left_ventricle_nonrep,CTCF,ENCBS552CFU,ENCSR296JFK,ENCFF135DSN,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",35005308.0
heart_left_ventricle_nonrep,H3K4me3,ENCBS552CFU,ENCSR135GZX,ENCFF080RUF,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",30531451.0
heart_left_ventricle_nonrep,POLR2A,ENCBS106FXL,ENCSR336YRS,ENCFF777VOE,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",40079064.0
heart_left_ventricle_nonrep,H3K27me3,ENCBS552CFU,ENCSR165BJO,ENCFF482IDO,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",49912077.0
SJCRH30_grp1_rep1,H3K27ac,ENCBS386GKH,ENCSR769CSE,ENCFF743FZM,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",132430130.0
SJCRH30_grp1_rep1,H3K27me3,ENCBS386GKH,ENCSR022MBN,ENCFF635JMF,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",111642962.0
SJCRH30_grp1_rep1,H3K4me3,ENCBS386GKH,ENCSR986FPJ,ENCFF587NXR,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",120913122.0
SJCRH30_grp1_rep1,H3K9me3,ENCBS386GKH,ENCSR782BWI,ENCFF323SJK,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",112133408.0
SJCRH30_grp1_rep1,H3K4me1,ENCBS386GKH,ENCSR414OEF,ENCFF616LJP,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",112608272.0
SJCRH30_grp1_rep1,H3K36me3,ENCBS386GKH,ENCSR753TAU,ENCFF522KPA,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",112000740.0
transverse_colon_grp4_rep2,H3K9me3,ENCBS990XOM,ENCSR083DXD,ENCFF945UPY,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",73222492.0
transverse_colon_grp4_rep2,H3K4me3,ENCBS990XOM,ENCSR813ZEY,ENCFF696EYT,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",54616945.0
transverse_colon_grp4_rep2,H3K27me3,ENCBS990XOM,ENCSR643KID,ENCFF602KJS,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",66255814.0
transverse_colon_grp4_rep2,H3K27ac,ENCBS990XOM,ENCSR640XRV,ENCFF498OUP,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",37651278.0
transverse_colon_grp4_rep2,H3K36me3,ENCBS990XOM,ENCSR749ABB,ENCFF845XVA,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",67339035.0
transverse_colon_grp4_rep2,H3K4me1,ENCBS990XOM,ENCSR516QFO,ENCFF941XUX,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",78698681.0
transverse_colon_grp4_rep2,CTCF,ENCBS990XOM,ENCSR608WPS,ENCFF419GVB,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",51104153.0
CD14_positive_monocyte_grp1_rep1,H2AFZ,ENCBS188BKX,ENCSR000ASI,ENCFF891JRY,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",5110021.0
CD14_positive_monocyte_grp1_rep1,H3K4me2,ENCBS188BKX,ENCSR000ATE,ENCFF591CTO,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",2022866.0
CD14_positive_monocyte_grp1_rep1,H3K27ac,ENCBS188BKX,ENCSR000ASJ,ENCFF014BCD,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",16734842.0
CD14_positive_monocyte_grp1_rep1,H3K27me3,ENCBS188BKX,ENCSR000ASK,ENCFF630ANH,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",7499740.0
CD14_positive_monocyte_grp1_rep1,H3K4me3,ENCBS188BKX,ENCSR000ASN,ENCFF640GCK,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",10961095.0
CD14_positive_monocyte_grp1_rep1,H3K9me3,ENCBS188BKX,ENCSR000ASP,ENCFF537BKE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",11851872.0
CD14_positive_monocyte_grp1_rep1,H4K20me1,ENCBS188BKX,ENCSR000ASQ,ENCFF899MAF,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",14437371.0
CD14_positive_monocyte_grp1_rep1,H3K79me2,ENCBS188BKX,ENCSR000ASO,ENCFF463WUU,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",13164523.0
CD14_positive_monocyte_grp1_rep1,CTCF,ENCBS188BKX,ENCSR000ATN,ENCFF701ULQ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",18657220.0
CD14_positive_monocyte_grp1_rep1,H3K4me1,ENCBS188BKX,ENCSR000ASM,ENCFF573MNS,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",10428184.0
CD14_positive_monocyte_grp1_rep1,H3K36me3,ENCBS188BKX,ENCSR000ASL,ENCFF629ODR,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",18867341.0
CD14_positive_monocyte_grp1_rep1,H3K9ac,ENCBS188BKX,ENCSR000ATF,ENCFF775XVG,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",8321190.0
H1_nonrep,H4K5ac,ENCBS368BPP,ENCSR675FLJ,ENCFF052QCF,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",11196917.0
H1_nonrep,H2BK20ac,ENCBS984IPH,ENCSR462XRE,ENCFF583HZI,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",24582428.0
H1_nonrep,H2AFZ,ENCBS534NMZ,ENCSR571IIS,ENCFF897EWW,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",7532039.0
H1_nonrep,H3K4me2,ENCBS945MCY,ENCSR322MEI,ENCFF480QXG,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12349892.0
H1_nonrep,JUND,ENCBS111ENC,ENCSR000BKP,ENCFF459HBJ,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Richard Myers, HAIB",17272819.0
H1_nonrep,RAD21,ENCBS111ENC,ENCSR000BLD,ENCFF880PKZ,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Richard Myers, HAIB",31000467.0
H1_nonrep,H3K9me3,ENCBS368BPP,ENCSR883AQJ,ENCFF898JWE,GRCh38,30.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",8406390.0
H1_nonrep,H3K18ac,ENCBS368BPP,ENCSR038PFD,ENCFF176NNO,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",4362354.0
H1_nonrep,H3K23me2,ENCBS984IPH,ENCSR326NQF,ENCFF567CRD,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",11611730.0
H1_nonrep,H3K79me2,ENCBS945MCY,ENCSR301HRV,ENCFF499XCE,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bing Ren, UCSD",14485571.0
H1_nonrep,H3K23ac,ENCBS534NMZ,ENCSR815LBP,ENCFF441IJD,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",20889571.0
H1_nonrep,H2BK15ac,ENCBS984IPH,ENCSR739BZR,ENCFF764QEN,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",25245859.0
H1_nonrep,H2BK12ac,ENCBS945MCY,ENCSR364BKW,ENCFF341PPR,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bing Ren, UCSD",12308983.0
H1_nonrep,H3K9ac,ENCBS945MCY,ENCSR441UHO,ENCFF267VVH,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12995761.0
H1_nonrep,H4K8ac,ENCBS945MCY,ENCSR891KGZ,ENCFF489FDE,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",8741056.0
H1_nonrep,H3K4me3,ENCBS945MCY,ENCSR443YAS,ENCFF638NIJ,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bing Ren, UCSD",13011759.0
H1_nonrep,H2AK5ac,ENCBS945MCY,ENCSR703KXH,ENCFF443OZA,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12348282.0
H1_nonrep,H3K27me3,ENCBS945MCY,ENCSR186OBR,ENCFF915QOK,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bing Ren, UCSD",10191849.0
H1_nonrep,H3K27ac,ENCBS368BPP,ENCSR880SUY,ENCFF693IFG,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",9343351.0
H1_nonrep,H3K36me3,ENCBS945MCY,ENCSR476KTK,ENCFF648ZLN,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",11680200.0
H1_nonrep,H3K4me1,ENCBS368BPP,ENCSR271TFS,ENCFF056UIJ,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bing Ren, UCSD",12395422.0
H1_nonrep,REST,ENCBS111ENC,ENCSR000BHM,ENCFF810HCK,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Richard Myers, HAIB",13479705.0
H1_nonrep,CTCF,ENCBS718AAA,ENCSR000AMF,ENCFF767YLK,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",21230322.0
H1_nonrep,H3K79me1,ENCBS899NYB,ENCSR442DGE,ENCFF535GVC,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",15954258.0
H1_nonrep,H2BK5ac,ENCBS945MCY,ENCSR161NON,ENCFF100NZG,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bing Ren, UCSD",11869102.0
H1_nonrep,H3K14ac,ENCBS534NMZ,ENCSR057BTG,ENCFF153TUB,GRCh38,30.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",25088729.0
H1_nonrep,DNase-seq,ENCBS111ENC,ENCSR000EMU,ENCFF175QBB,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"John Stamatoyannopoulos, UW",20407048.0
brain_microvascular_endothelial_cell_nonrep,CTCF,ENCBS304AAA,ENCSR000DTA,ENCFF409WEX,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"John Stamatoyannopoulos, UW",13916654.0
brain_microvascular_endothelial_cell_nonrep,DNase-seq,ENCBS304AAA,ENCSR000ENE,ENCFF774WOB,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"John Stamatoyannopoulos, UW",35451923.0
brain_microvascular_endothelial_cell_nonrep,H3K27ac,ENCBS064SQG,ENCSR111QCU,ENCFF887PLJ,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",112889020.0
brain_microvascular_endothelial_cell_nonrep,H3K4me3,ENCBS304AAA,ENCSR000DTC,ENCFF169NBK,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"John Stamatoyannopoulos, UW",16748795.0
brain_microvascular_endothelial_cell_nonrep,H3K27me3,ENCBS064SQG,ENCSR032CAS,ENCFF220CLZ,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",130557074.0
brain_microvascular_endothelial_cell_nonrep,H3K36me3,ENCBS064SQG,ENCSR587VHH,ENCFF761ZYL,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",128378738.0
OCI_LY1_nonrep,H3K4me2,ENCBS397COL,ENCSR790EDQ,ENCFF177GJU,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",20952099.0
OCI_LY1_nonrep,EZH2,ENCBS397COL,ENCSR520VTO,ENCFF165BOB,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",21412790.0
OCI_LY1_nonrep,H3K79me2,ENCBS397COL,ENCSR155XXB,ENCFF614NUH,GRCh38,36.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",27336830.0
OCI_LY1_nonrep,H3K9ac,ENCBS397COL,ENCSR076JBA,ENCFF914MHF,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",33613913.0
OCI_LY1_nonrep,CTCF,ENCBS397COL,ENCSR072EUE,ENCFF099BXP,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",28090502.0
neural_progenitor_cell_grp1_rep2,H2AFZ,ENCBS044KWE,ENCSR677XPJ,ENCFF390WFA,GRCh38,74.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",26485376.0
neural_progenitor_cell_grp1_rep2,H3K4me2,ENCBS044KWE,ENCSR645BCH,ENCFF067UTY,GRCh38,74.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",61908590.0
neural_progenitor_cell_grp1_rep2,H3K9me3,ENCBS044KWE,ENCSR256KTR,ENCFF379TKY,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",31198290.0
neural_progenitor_cell_grp1_rep2,EZH2,ENCBS044KWE,ENCSR069DPL,ENCFF191WJS,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",31841022.0
neural_progenitor_cell_grp1_rep2,H3K79me2,ENCBS044KWE,ENCSR518LDN,ENCFF944PKD,GRCh38,74.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",36271800.0
neural_progenitor_cell_grp1_rep2,H3K9ac,ENCBS044KWE,ENCSR105NMJ,ENCFF410WIM,GRCh38,74.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",31247222.0
neural_progenitor_cell_grp1_rep2,H3K4me3,ENCBS044KWE,ENCSR661MUS,ENCFF092PFH,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",46930716.0
neural_progenitor_cell_grp1_rep2,RNA-seq,ENCBS044KWE,ENCSR244ISQ,ENCFF567GQW,GRCh38,,single-ended,Illumina HiSeq 2000,"Thomas Gingeras, CSHL",
neural_progenitor_cell_grp1_rep2,H3K27me3,ENCBS044KWE,ENCSR139PIA,ENCFF964IZN,GRCh38,74.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",53266594.0
